ligand,theta_mean,G_mean,I,bfip
0.0,0.0,-3796.5937551542506,0.693147180559956,False
1.0204081632653061,0.0014476245095111423,-3796.5937551542506,0.5747542533376562,False
2.0408163265306123,0.006168455810064694,-3796.5937551542506,0.5763790731701386,False
3.0612244897959187,0.01430213808630592,-3796.5937551542506,0.5791234288384164,False
4.081632653061225,0.025780698567477917,-3796.5937551542506,0.5828820416246163,False
5.1020408163265305,0.04041026210344447,-3796.5937551542506,0.5874881550551869,False
6.122448979591837,0.05790770939529646,-3796.5937551542506,0.5927427386478454,False
7.142857142857143,0.07793044931068112,-3796.5937551542506,0.5984398396994663,False
8.16326530612245,0.10010257668292893,-3796.5937551542506,0.604386082670179,True
9.183673469387756,0.12403702924129528,-3796.5937551542506,0.6104131339922967,True
10.204081632653061,0.14935321880279737,-3796.5937551542506,0.6163835955271546,True
11.224489795918368,0.17569009046905287,-3796.5937551542506,0.622191835951698,True
12.244897959183675,0.20271499633093407,-3796.5937551542506,0.6277615553124178,True
13.26530612244898,0.2301290174427212,-3796.5937551542506,0.6330416548610209,True
14.285714285714286,0.2576694501535967,-3796.5937551542506,0.6380015534900725,True
15.306122448979592,0.2851101478631196,-3796.5937551542506,0.642626659316436,True
16.3265306122449,0.31226032805381043,-3796.5937551542506,0.6469143644952533,True
17.346938775510203,0.3389623516825842,-3796.5937551542506,0.6508707019942568,True
18.367346938775512,0.36508887785142874,-3796.5937551542506,0.6545076675967527,True
19.387755102040817,0.39053970147184525,-3796.5937551542506,0.6578411415952763,True
20.408163265306122,0.41523849981975647,-3796.5937551542506,0.6608893177420239,True
21.42857142857143,0.439129646560519,-3796.5937551542506,0.6636715437463829,True
22.448979591836736,0.4621751983571862,-3796.5937551542506,0.6662074860023806,True
23.46938775510204,0.48435211804808953,-3796.5937551542506,0.6685165441868648,True
24.48979591836735,0.5056497677402014,-3796.5937551542506,0.6706174550468349,True
25.510204081632654,0.5260676831190304,-3796.5937551542506,0.6725280372446427,True
26.53061224489796,0.5456136250561723,-3796.5937551542506,0.6742650398405496,True
27.551020408163264,0.5643018946445918,-3796.5937551542506,0.6758440657472011,True
28.571428571428573,0.5821518917944881,-3796.5937551542506,0.6772795484508451,True
29.591836734693878,0.5991868944068187,-3796.5937551542506,0.6785847657245503,True
30.612244897959183,0.6154330340577824,-3796.5937551542506,0.6797718782409872,True
31.63265306122449,0.6309184444207646,-3796.5937551542506,0.6808519841818468,True
32.6530612244898,0.6456725598299089,-3796.5937551542506,0.6818351833569585,True
33.673469387755105,0.6597255430904185,-3796.5937551542506,0.6827306461640141,True
34.69387755102041,0.6731078236074302,-3796.5937551542506,0.6835466840809987,True
35.714285714285715,0.6858497289597358,-3796.5937551542506,0.6842908193968249,True
36.734693877551024,0.6979811950683841,-3796.5937551542506,0.6849698526354908,True
37.755102040816325,0.7095315420287927,-3796.5937551542506,0.6855899266801826,True
38.775510204081634,0.7205293044453923,-3796.5937551542506,0.6861565870050352,True
39.79591836734694,0.7310021067090084,-3796.5937551542506,0.6866748377110943,True
40.816326530612244,0.7409765750830841,-3796.5937551542506,0.6871491932680405,True
41.83673469387755,0.7504782797191555,-3796.5937551542506,0.687583726005526,True
42.85714285714286,0.7595317008144019,-3796.5937551542506,0.6879821094939578,True
43.87755102040816,0.7681602140676369,-3796.5937551542506,0.6883476580163226,True
44.89795918367347,0.7763860913993982,-3796.5937551542506,0.6886833623698454,True
45.91836734693878,0.7842305135918021,-3796.5937551542506,0.6889919222550391,True
46.93877551020408,0.7917135920890129,-3796.5937551542506,0.6892757755162027,True
47.95918367346939,0.7988543976931798,-3796.5937551542506,0.6895371244946542,True
48.9795918367347,0.8056709943059591,-3796.5937551542506,0.6897779597475564,True
50.0,0.8121804762134385,-3796.5937551542506,0.6900000813726086,True
